Time,End_time,Duration_s,Flow_Lmin,Litros_totales
1563300249,1563300255,6,2.2199999999999998,0.259
1563343415,1563344071,656,1.9166666666666665,0.869
1563347305,1563347310,5,0.12,0.012
1563428830,1563429838,1008,1.8793548387096775,2.861
1563433987,1563434852,865,1.182,5.736
1563439371,1563441988,2617,1.237741935483871,3.922
1563443907,1563444707,800,2.05,6.953
1563448190,1563448201,11,2.4709090909090907,0.504
1563474613,1563474623,10,1.0574999999999999,0.147
1563564475,1563569826,5351,1.7831178707224333,30.959
1563603211,1563603239,28,1.6694117647058824,0.661
1563621336,1563621404,68,1.2742857142857142,2.332
1563639111,1563639576,465,1.806315789473684,3.873
1563722452,1563722455,3,0.72,0.028
1563728798,1563728888,90,0.9141176470588235,1.304
1563779010,1563779026,16,1.6849999999999998,0.387
1563783116,1563784481,1365,1.8074999999999999,0.921
1563820663,1563820689,26,1.3019999999999998,0.251
1563828222,1563828399,177,1.53,2.143
1563832977,1563833622,645,2.1999999999999997,0.466
1563862232,1563862257,25,2.1085714285714285,0.284
1563870511,1563872342,1831,2.2079999999999997,9.419
1563976743,1563976749,6,2.974285714285714,0.347
1563982787,1563984067,1280,2.6106249999999998,14.673
1563994957,1563995026,69,1.54125,0.981
1564034518,1564034526,8,0.18,0.026
1564123033,1564123039,6,0.27599999999999997,0.027
1564142160,1564142165,5,1.3319999999999999,0.113
1564170017,1564170036,19,1.9275,0.406
1564209616,1564210858,1242,2.2379999999999995,10.561
1564229989,1564229992,3,0.975,0.065
1564294969,1564294976,7,2.777142857142857,0.326
1564303664,1564304277,613,2.2032,1.033
1564309701,1564310177,476,1.8738461538461537,7.906
1564315155,1564315159,4,1.845,0.17
1564328901,1564328906,5,1.88,0.188
1564392716,1564393277,561,4.244761904761905,4.764
1564428913,1564428921,8,4.42,0.663
1564468021,1564468300,279,1.6263157894736842,5.417
1564474935,1564475104,169,3.7446511627906975,8.579
1564489597,1564490365,768,4.513846153846154,0.988
