Time,End_time,Duration_s,Flow_Lmin,Litros_totales
1557866008,1557866012,4,0.96,0.073
1557898545,1557898561,16,0.5828571428571427,0.09
1557899550,1557899661,111,3.4490909090909088,5.754
1557901335,1557902231,896,1.6193939393939394,7.504
1557902996,1557903078,82,2.223333333333333,1.535
1557953339,1557953353,14,1.8257142857142856,0.462
1557954309,1557954328,19,2.04,0.607
1557959621,1557959855,234,1.675,0.703
1557985830,1557985830,1,0.78,0.013
1557987102,1557987405,303,2.51801652892562,5.475
1557988100,1557988760,660,1.3199999999999998,1.707
1558087924,1558087952,28,2.72,1.145
1558097465,1558097511,46,4.935428571428571,3.085
1558099666,1558099690,24,1.3257142857142856,0.499
1558118341,1558118860,519,1.8909090909090909,2.249
1558138578,1558139635,1057,1.8292857142857142,10.851
1558165538,1558166017,479,3.636057692307692,25.647
1558167517,1558167664,147,1.896923076923077,1.344
1558168715,1558168816,101,1.8299999999999998,0.985
1558172182,1558172201,19,2.908421052631579,0.977
1558208257,1558208656,399,1.2972972972972971,2.542
1558213060,1558213121,61,1.556,0.696
1558236060,1558236335,275,0.6019354838709677,0.66
1558252902,1558252923,21,0.56,0.136
1558253753,1558253784,31,0.705,0.103
1558255608,1558255625,17,0.825,0.177
1558261784,1558261789,5,0.47,0.047
1558262609,1558262651,42,2.742,1.928
1558263962,1558263994,32,1.0238709677419355,0.567
1558266914,1558266944,30,2.293846153846154,0.695
1558268411,1558268422,11,1.42,0.284
1558270192,1558270586,394,1.325,0.809
1558274370,1558274398,28,1.1869565217391305,0.508
1558290038,1558290045,7,1.4024999999999999,0.187
1558340401,1558340518,117,1.7999999999999998,0.521
1558355519,1558355766,247,2.968181818181818,9.59
1558415361,1558415363,2,0.84,0.042
1558418697,1558419042,345,3.126666666666667,15.032
1558419696,1558419762,66,0.9347368421052632,0.789
1558420440,1558420580,140,1.2214285714285713,5.656
1558421276,1558421295,19,1.1766666666666665,0.375
1558456955,1558457582,627,1.1016666666666666,0.888
1558465926,1558465942,16,0.99,0.266
1558470999,1558471413,414,0.8364705882352941,0.653
1558503336,1558503352,16,1.08,0.152
1558504795,1558505466,671,1.8216666666666665,3.518
1558506725,1558507760,1035,3.11664,12.148
1558557727,1558558352,625,1.4364705882352942,0.871
1558597633,1558597650,17,0.9149999999999999,0.117
1558598279,1558598520,241,2.096363636363636,5.049
1558599137,1558599399,262,1.0714285714285714,3.244
1558600727,1558601133,406,3.7814457831325297,5.622
1558601886,1558602693,807,1.562142857142857,2.219
1558624465,1558624964,499,1.0264285714285715,1.023
1558650473,1558650492,19,1.0933333333333333,0.352
1558673160,1558673168,8,0.63,0.095
1558677595,1558678055,460,1.302857142857143,4.254
1558678784,1558679086,302,1.141875,1.346
1558716653,1558716661,8,1.2066666666666666,0.181
1558718324,1558718516,192,1.68,2.125
1558735916,1558735963,47,1.2089999999999999,0.481
1558751898,1558751957,59,0.7873684210526315,0.787
1558769475,1558769561,86,2.1151807228915662,3.078
1558770215,1558770367,152,1.167857142857143,1.063
1558771063,1558771114,51,1.418,0.845
1558772492,1558772571,79,2.360307692307692,2.739
1558793912,1558793968,56,3.964444444444444,3.781
1558979475,1558979480,5,0.516,0.045
1558980090,1558980269,179,0.7936363636363636,1.662
1558986270,1558986279,9,1.9599999999999997,0.185
1558988869,1558988930,61,1.0959999999999999,0.478
1558997182,1558997211,29,0.825,0.321
1559020964,1559022747,1783,2.1756650246305416,8.057
1559145911,1559146072,161,1.771764705882353,2.504
1559147274,1559148013,739,1.808936170212766,4.004
1559171607,1559171639,32,0.8514285714285713,0.338
1559196232,1559196259,27,2.1839999999999997,0.483
1559199514,1559199961,447,1.7882242990654205,3.486
1559202107,1559202160,53,1.9871999999999999,1.763
1559204442,1559204502,60,0.9299999999999999,0.365
1559227138,1559228301,1163,3.613076923076923,11.36
1559416120,1559416151,31,0.9759999999999999,0.326
1559440489,1559440492,3,0.6,0.034
1559441633,1559441684,51,2.9175,2.547
1559464205,1559464222,17,2.0047058823529413,0.608
1559470106,1559472023,1917,2.0276855895196504,11.783
1559483079,1559483217,138,0.6719999999999999,0.901
1559498008,1559498053,45,0.7926315789473685,0.37
1559512182,1559512199,17,1.5825,0.459
1559540605,1559540613,8,1.6424999999999998,0.268
1559541509,1559542151,642,1.481938775510204,7.545
1559543242,1559544096,854,1.751111111111111,3.206
1559585221,1559585264,43,1.512857142857143,0.496
1559587154,1559587190,36,1.3885714285714286,0.399
1559590444,1559590538,94,1.3719999999999999,0.643
1559592415,1559592470,55,2.0959999999999996,0.924
1559603481,1559604078,597,2.627294117647059,7.7
1559637902,1559637956,54,1.354736842105263,0.969
1559641476,1559642289,813,0.8638167938931297,5.166
1559647355,1559647427,72,1.8544186046511628,1.554
1559651457,1559651523,66,0.8025,0.332
1559654495,1559655229,734,1.3513043478260869,3.345
1559661547,1559661612,65,3.6029999999999998,1.467
1559670970,1559671149,179,2.136,6.081
1559687205,1559687224,19,0.8968421052631579,0.299
1559714670,1559714745,75,0.6171428571428572,0.3
1559730053,1559730155,102,1.8197872340425532,3.13
1559731295,1559731400,105,0.9075,0.682
1559733782,1559734625,843,1.9904347826086954,6.561
1559768612,1559768657,45,0.9670588235294117,0.348
1559800291,1559800524,233,3.079830508474576,6.633
1559802422,1559803278,856,0.9766666666666667,9.634
1559841523,1559842105,582,1.8259459459459457,1.463
1559863496,1559863860,364,1.2794999999999999,1.161
1559868431,1559868439,8,0.8,0.12
1559869987,1559870084,97,1.7905263157894735,1.872
1559890576,1559890589,13,0.12,0.028
1559892079,1559892127,48,0.6599999999999999,0.282
1559903810,1559903846,36,1.5171428571428571,0.492
1559916805,1559917338,533,1.2335294117647058,1.021
1559918032,1559918444,412,1.9817142857142858,5.243
1559920316,1559920613,297,1.7113513513513512,10.564
1559923305,1559923344,39,2.0066666666666664,1.274
1559941199,1559941263,64,1.0,0.372
1559977116,1559977139,23,1.0278260869565217,0.414
1559987841,1559988114,273,1.8964285714285714,2.935
1559989156,1559989291,135,1.4618181818181817,1.613
1560008019,1560008040,21,2.862,0.751
1560013590,1560013634,44,1.48875,0.54
1560018575,1560018620,45,1.059,0.425
1560027141,1560027182,41,1.1364705882352941,0.397
1560057360,1560057396,36,0.37999999999999995,0.087
1560065140,1560065441,301,2.1726923076923077,2.094
1560072743,1560072777,34,1.077,0.435
1560089469,1560089516,47,1.1785714285714286,0.662
1560093612,1560094487,875,1.9575,6.5
1560096163,1560096545,382,0.748,1.245
1560114665,1560114673,8,0.9525,0.149
1560119307,1560119347,40,2.033333333333333,0.633
1560145725,1560145729,4,0.948,0.079
1560148865,1560149916,1051,2.9832203389830507,6.68
1560162806,1560162855,49,1.0023529411764707,0.43
1560168992,1560169366,374,1.6510344827586207,3.158
1560174902,1560174961,59,2.473125,1.458
1560178805,1560178810,5,2.79,0.279
1560181545,1560181569,24,2.4965217391304346,1.006
1560187331,1560187837,506,2.095609756097561,7.374
1560197037,1560197168,131,4.518461538461538,4.243
1560201637,1560201670,33,0.9248275862068965,0.534
1560202379,1560202394,15,3.275,0.934
1560203557,1560203563,6,2.11,0.267
1560208723,1560208753,30,5.422758620689655,2.827
1560231929,1560232758,829,1.046422018348624,3.503
1560233690,1560234362,672,0.9257142857142857,0.823
1560241277,1560241336,59,3.0399999999999996,0.787
1560291005,1560291022,17,1.5247058823529411,0.463
1560322863,1560322864,1,0.32999999999999996,0.011
1560329309,1560329357,48,1.4866666666666666,0.337
1560332872,1560334092,1220,3.6485496183206103,8.946
1560341770,1560341841,71,2.0242105263157892,0.887
1560343821,1560344933,1112,1.2309677419354839,1.056
1560346816,1560346892,76,3.4066666666666667,2.034
1560347893,1560347986,93,1.797391304347826,0.865
