Time,End_time,Duration_s,Flow_Lmin,Litros_totales,Dispositivo
1598862539,1598862548,9,1.7742857142857142,0.267,lavaplatos
1598865005,1598865429,424,1.7127272727272729,2.665,lavaplatos
1598865686,1598866046,360,0.72,4.319999999999999,inodoro
1598866849,1598867278,429,2.81575221238938,6.551,lavamanos
1598876618,1598876978,360,0.72,4.319999999999999,inodoro
1598876669,1598876682,13,1.46,0.327,lavamanos
1598881055,1598881415,360,0.72,4.319999999999999,inodoro
1598887185,1598888249,1064,1.508,4.529,lavaplatos
1598890386,1598891066,680,4.26,1.279,lavaplatos
1598895987,1598896497,510,3.1302857142857143,11.229,lavaplatos
1598899806,1598901594,1788,2.0171134020618555,7.619,lavaplatos
1598913081,1598913481,400,0.12,0.802,lavaplatos
1598914360,1598914720,360,0.72,4.319999999999999,inodoro
1598915817,1598915925,108,0.6548275862068965,0.815,lavamanos
1598945007,1598945566,559,1.77,0.566,lavaplatos
1598945278,1598945619,341,2.607906976744186,4.018,lavamanos
1598945498,1598945858,360,0.72,4.319999999999999,inodoro
1598946152,1598946512,360,0.72,4.319999999999999,inodoro
1598951272,1598951371,99,3.58,3.849,lavamanos
1598951601,1598951616,15,3.736,1.001,lavaplatos
1598957100,1598957119,19,0.9221052631578948,0.307,lavamanos
1598957277,1598958204,927,2.090561797752809,6.555,lavaplatos
1598958266,1598958294,28,1.305,0.297,lavamanos
1598958929,1598958961,32,0.6342857142857142,0.126,lavamanos
1598959015,1598959375,360,0.72,4.319999999999999,inodoro
1598962155,1598962194,39,2.412,0.271,lavamanos
1598964599,1598965126,527,4.665882352941177,2.749,lavamanos
1598964750,1598964879,129,4.919016393442623,10.631,ducha
1598965303,1598965336,33,3.57,1.992,lavaplatos
1598972421,1598972436,15,1.65,0.185,lavaplatos
1598972794,1598972817,23,1.1154545454545453,0.44,lavamanos
1598980237,1598980379,142,2.017894736842105,1.695,lavamanos
1598981435,1598982100,665,2.989959183673469,20.217,lavaplatos
1598985887,1598985912,25,0.63,0.164,lavaplatos
1598985964,1598986324,360,0.72,4.319999999999999,inodoro
1598993366,1598993705,339,1.5811267605633803,2.511,lavaplatos
1598995927,1598995955,28,1.69125,0.477,lavaplatos
1599009176,1599009186,10,4.002,0.671,lavaplatos
1599015076,1599015327,251,0.12,0.504,lavaplatos
1599032603,1599032963,360,0.72,4.319999999999999,inodoro
1599033692,1599033697,5,1.296,0.135,lavaplatos
1599034406,1599034766,360,0.72,4.319999999999999,inodoro
1599034568,1599034587,19,1.095,0.134,lavamanos
1599036781,1599036781,1,0.6599999999999999,0.011,lavaplatos
1599039972,1599039972,1,4.14,0.069,lavaplatos
1599042275,1599042275,1,1.44,0.024,lavaplatos
1599043922,1599043942,20,1.5211764705882351,0.502,lavamanos
1599046276,1599046636,360,0.72,4.319999999999999,inodoro
1599046503,1599046547,44,3.0572093023255813,2.298,lavaplatos
1599046521,1599046550,29,1.6418181818181818,0.348,lavamanos
1599048947,1599051039,2092,3.735,13.116,lavaplatos
1599050585,1599050657,72,2.761875,1.915,lavamanos
1599053404,1599053454,50,1.2799999999999998,1.092,ducha
1599057996,1599058000,4,2.196,0.183,lavaplatos
1599061951,1599062311,360,0.72,4.319999999999999,inodoro
1599064364,1599064413,49,4.515652173913043,3.786,lavaplatos
1599069947,1599070030,83,2.2043478260869565,2.922,lavaplatos
1599071758,1599072118,360,0.72,4.319999999999999,inodoro
1599072503,1599072582,79,1.452972972972973,2.298,lavamanos
1599072541,1599075587,3046,5.422342342342342,31.97,ducha
1599073325,1599073358,33,2.6266666666666665,0.446,lavamanos
1599088854,1599088869,15,2.875,0.749,lavamanos
1599089002,1599089362,360,0.72,4.319999999999999,inodoro
1599092412,1599092825,413,7.107391304347826,11.711,lavaplatos
1599102825,1599103050,225,0.12,0.452,lavaplatos
1599115207,1599115791,584,1.2046153846153846,1.405,lavaplatos
1599118086,1599121859,3773,2.9511462450592885,16.939,lavaplatos
1599120619,1599120634,15,1.704,0.166,lavamanos
1599121949,1599122309,360,0.72,4.319999999999999,inodoro
1599123723,1599123729,6,1.74,0.203,lavaplatos
1599125528,1599125888,360,0.72,4.319999999999999,inodoro
1599125830,1599125846,16,1.7657142857142856,0.454,lavaplatos
1599127334,1599127459,125,3.1588235294117646,3.094,lavamanos
1599132546,1599135501,2955,2.5602197802197804,14.741,lavaplatos
1599137907,1599138444,537,1.212,2.372,lavaplatos
1599138363,1599138379,16,1.283076923076923,0.33,lavamanos
1599140324,1599141015,691,2.4688888888888885,3.045,lavamanos
1599140450,1599141103,653,4.798407079646017,34.348,ducha
1599141827,1599141902,75,3.3405405405405406,2.343,lavamanos
1599141975,1599142335,360,0.72,4.319999999999999,inodoro
1599156385,1599156396,11,1.7618181818181815,0.361,lavamanos
1599157481,1599158036,555,2.582307692307692,2.231,lavaplatos
1599169786,1599170146,360,0.72,4.319999999999999,inodoro
1599183002,1599183030,28,2.795555555555556,1.352,lavaplatos
1599185036,1599185100,64,2.385263157894737,2.412,lavamanos
1599191928,1599192073,145,0.12,0.292,lavaplatos
1599198918,1599199307,389,1.255384615384615,1.026,lavaplatos
1599199211,1599199398,187,2.4779220779220776,5.716,lavamanos
1599209935,1599209997,62,9.27103448275862,9.631,lavaplatos
1599216528,1599216590,62,2.1375,1.831,lavamanos
1599217671,1599217684,13,0.6276923076923077,0.147,lavamanos
1599217760,1599217792,32,3.3225,1.475,lavaplatos
1599219421,1599219459,38,0.7366666666666667,0.276,lavamanos
1599221432,1599221778,346,2.1946875,3.196,lavaplatos
1599222752,1599223112,360,0.72,4.319999999999999,inodoro
1599234729,1599235007,278,4.284761904761905,9.403,lavaplatos
1599238907,1599242338,3431,5.784196185286104,38.66,ducha
1599239177,1599239204,27,0.24,0.112,lavamanos
1599239566,1599241133,1567,2.6266019417475728,13.503,lavaplatos
1599241048,1599241070,22,0.87,0.237,lavamanos
1599246640,1599247000,360,0.72,4.319999999999999,inodoro
1599252388,1599252457,69,2.805333333333333,2.299,lavamanos
1599254737,1599254963,226,0.12,0.454,lavaplatos
1599256546,1599256906,360,0.72,4.319999999999999,inodoro
1599274343,1599274355,12,5.652,0.948,lavaplatos
1599281476,1599281555,79,0.12,0.16,lavaplatos
1599289472,1599289832,360,0.72,4.319999999999999,inodoro
1599290423,1599292341,1918,2.1385185185185183,14.687,lavaplatos
1599290924,1599291549,625,2.8785365853658536,4.192,lavamanos
1599293081,1599293441,360,0.72,4.319999999999999,inodoro
1599295572,1599295578,6,2.56,0.316,lavaplatos
1599295901,1599296040,139,1.7474999999999998,2.495,lavamanos
1599295965,1599296325,360,0.72,4.319999999999999,inodoro
1599297973,1599297997,24,2.91,1.215,lavaplatos
1599300847,1599301207,360,0.72,4.319999999999999,inodoro
1599305115,1599305183,68,1.889333333333333,1.6,lavamanos
1599305909,1599312137,6228,3.912647058823529,25.086,lavaplatos
1599313127,1599313308,181,2.6393258426966293,4.542,lavamanos
1599314372,1599314452,80,3.445352112676056,4.684,ducha
1599314399,1599314881,482,2.76,0.092,lavaplatos
1599315090,1599315157,67,3.78734693877551,3.327,lavamanos
1599319841,1599321521,1680,2.556,2.354,lavaplatos
1599319863,1599320026,163,2.386530612244898,2.309,lavamanos
1599319929,1599320289,360,0.72,4.319999999999999,inodoro
1599320941,1599321519,578,2.0957142857142856,5.185,lavamanos
1599325677,1599326726,1049,1.83625,1.619,lavaplatos
1599331639,1599331671,32,1.4577777777777778,0.743,lavaplatos
1599331824,1599332184,360,0.72,4.319999999999999,inodoro
1599338772,1599339132,360,0.72,4.319999999999999,inodoro
1599339158,1599339206,48,2.464285714285714,1.278,lavamanos
1599342971,1599343010,39,1.27125,0.481,lavamanos
1599359073,1599359936,863,5.142295081967212,6.208,lavaplatos
1599359221,1599359581,360,0.72,4.319999999999999,inodoro
1599359597,1599359633,36,1.3984615384615384,0.38,lavamanos
1599373884,1599377161,3277,2.186384778012685,33.72,lavaplatos
1599374697,1599374731,34,1.5,0.343,lavamanos
1599375838,1599375925,87,2.721492537313433,3.304,lavamanos
1599375941,1599376209,268,4.338480000000001,19.36,ducha
1599376264,1599376624,360,0.72,4.319999999999999,inodoro
1599377700,1599378060,360,0.72,4.319999999999999,inodoro
1599377726,1599377927,201,2.7111627906976743,3.79,lavamanos
1599378260,1599378620,360,0.72,4.319999999999999,inodoro
1599383036,1599383036,1,9.0,0.15,ducha
1599383037,1599383037,1,9.3,0.155,lavamanos
1599567268,1599567282,14,0.9814285714285714,0.251,lavamanos
1599568310,1599568670,360,0.72,4.319999999999999,inodoro
1599568500,1599569087,587,3.3040000000000003,1.799,lavaplatos
1599571333,1599571344,11,2.2963636363636364,0.466,lavaplatos
1599572940,1599574385,1445,5.6066666666666665,21.322,ducha
1599574150,1599574161,11,3.096,0.587,lavamanos
1599577167,1599577214,47,0.12,0.096,lavaplatos
1599579517,1599579654,137,5.15088,11.646,ducha
1599584529,1599584544,15,1.7679999999999998,0.48,lavamanos
1599586124,1599586598,474,6.386428571428572,10.502,lavaplatos
1599589762,1599590563,801,1.826086956521739,1.131,lavaplatos
1599593084,1599593127,43,4.119512195121951,3.032,lavamanos
1599593238,1599593598,360,0.72,4.319999999999999,inodoro
1599596931,1599596982,51,0.12,0.104,lavaplatos
1599608424,1599608438,14,1.4030769230769229,0.335,lavamanos
1599608641,1599608794,153,2.024516129032258,3.264,lavaplatos
1599608864,1599609224,360,0.72,4.319999999999999,inodoro
1599613763,1599613859,96,0.12,0.194,lavaplatos
1599631571,1599631961,390,1.475,1.1,lavaplatos
1599632662,1599632810,148,2.072857142857143,4.763,lavamanos
1599633822,1599634182,360,0.72,4.319999999999999,inodoro
1599634644,1599634656,12,0.636,0.069,lavaplatos
1599635312,1599635672,360,0.72,4.319999999999999,inodoro
1599637450,1599637455,5,4.815,0.325,lavaplatos
1599637545,1599640542,2997,5.34099173553719,37.261,ducha
1599637816,1599638121,305,0.24,0.118,lavamanos
1599638989,1599639656,667,4.172941176470588,4.23,lavamanos
1599639475,1599639643,168,0.23,0.349,lavaplatos
1599640412,1599640577,165,0.3553846153846154,1.144,lavamanos
1599655711,1599655718,7,0.12,0.016,lavaplatos
1599688747,1599688764,17,2.79,0.858,lavamanos
1599688821,1599689181,360,0.72,4.319999999999999,inodoro
1599688907,1599689304,397,4.703684210526316,17.499,lavaplatos
1599689137,1599690373,1236,4.643508771929824,16.576,ducha
1599689481,1599689841,360,0.72,4.319999999999999,inodoro
1599691982,1599692065,83,3.842608695652173,3.288,lavamanos
1599704171,1599704240,69,0.1599999999999999,0.27,lavaplatos
1599716179,1599716375,196,4.066516853932584,13.298,ducha
1599716206,1599716256,50,4.146521739130434,3.543,lavamanos
1599719910,1599720160,250,5.5487179487179485,11.876,lavaplatos
1599730352,1599730354,2,0.3799999999999999,0.019,lavamanos
1599731229,1599731265,36,2.612727272727273,0.587,lavamanos
1599734001,1599734034,33,0.1599999999999999,0.072,lavaplatos
1599736419,1599737024,605,2.561052631578947,4.468,lavaplatos
1599737064,1599737097,33,0.768,0.122,lavamanos
1599745485,1599745496,11,4.546666666666666,0.786,lavamanos
1599745954,1599746314,360,0.72,4.319999999999999,inodoro
1599746228,1599747393,1165,4.756521739130434,25.637,lavaplatos
1599747087,1599747117,30,1.9028571428571428,0.328,lavamanos
1599748005,1599748431,426,5.051644204851752,35.823,ducha
1599748146,1599748225,79,0.24,0.32,lavamanos
1599748830,1599748890,60,3.445161290322581,2.047,lavamanos
1599749253,1599750133,880,4.46,0.733,lavaplatos
1599754122,1599754130,8,0.14,0.02,lavaplatos
1599759362,1599759405,43,0.12,0.088,lavaplatos
1599775964,1599776326,362,1.575,1.019,lavaplatos
1599776056,1599776095,39,1.5085714285714285,0.485,lavamanos
1599781031,1599781109,78,4.367999999999999,5.405,lavaplatos
1599788138,1599788166,28,1.302857142857143,0.23,lavamanos
1599796735,1599796759,24,0.12,0.05,lavaplatos
1599800800,1599801160,360,0.72,4.319999999999999,inodoro
1599806835,1599806993,158,2.919473684210526,8.233,lavaplatos
1599808768,1599808834,66,2.113846153846154,1.629,lavamanos
1599808839,1599808991,152,4.621714285714285,11.716,ducha
1599810194,1599810235,41,0.6399999999999999,0.136,lavamanos
1599816018,1599816161,143,2.363333333333333,2.552,lavamanos
1599821203,1599821237,34,1.674,0.365,lavamanos
1599821726,1599822572,846,3.243,1.152,lavaplatos
1599825016,1599827147,2131,3.40125,7.901,lavaplatos
1599827002,1599827048,46,2.4927272727272727,0.587,lavamanos
1599827997,1599828357,360,0.72,4.319999999999999,inodoro
1599830570,1599830579,9,1.5066666666666666,0.262,lavamanos
1599831342,1599831357,15,1.41,0.317,lavamanos
1599835755,1599836106,351,4.803738317757009,28.013,ducha
1599836675,1599836715,40,1.5672727272727272,1.096,lavamanos
1599838090,1599838099,9,0.12,0.02,lavaplatos
1599843274,1599843634,360,0.72,4.319999999999999,inodoro
1599851798,1599851845,47,3.4546666666666663,2.765,lavaplatos
1599857612,1599857624,12,0.18,0.028,lavaplatos
1599860361,1599860366,5,0.15,0.014,lavaplatos
1599893435,1599894203,768,2.745,4.659,lavaplatos
1599895608,1599895613,5,0.56,0.034,lavamanos
1599895669,1599896029,360,0.72,4.319999999999999,inodoro
1599896034,1599896367,333,2.900816326530612,19.087,lavaplatos
1599899200,1599899239,39,2.34,0.376,lavamanos
1599900860,1599901377,517,1.8922222222222225,5.966,lavamanos
1599900915,1599901275,360,0.72,4.319999999999999,inodoro
1599904846,1599910002,5156,2.132201834862385,50.476,lavaplatos
1599907904,1599907943,39,1.4466666666666663,0.344,lavamanos
1599908862,1599909222,360,0.72,4.319999999999999,inodoro
1599909779,1599909792,13,0.905,0.203,lavamanos
1599914725,1599915280,555,1.4785714285714284,1.469,lavaplatos
1599920930,1599921521,591,1.908,1.482,lavaplatos
1599921155,1599921181,26,1.9848,0.901,lavamanos
1599925161,1599925206,45,0.99,0.371,lavamanos
1599926721,1599926736,15,1.892,0.509,lavamanos
1599927902,1599928297,395,4.7670080862533695,31.511,ducha
1599934054,1599934414,360,0.72,4.319999999999999,inodoro
1599934350,1599936683,2333,2.5940506329113924,11.265,lavaplatos
1599937743,1599937957,214,4.183030303030304,14.793,ducha
1599937766,1599938587,821,2.438095238095238,3.214,lavamanos
1599944803,1599945020,217,2.911970802919708,8.652,lavamanos
1599945041,1599945054,13,4.901538461538461,1.154,lavaplatos
1599949213,1599949247,34,0.8649999999999999,0.295,lavamanos
1599949286,1599949646,360,0.72,4.319999999999999,inodoro
1599952696,1599952724,28,0.12,0.058,lavaplatos
1599955384,1599955439,55,0.12,0.112,lavaplatos
1599966496,1599966856,360,0.72,4.319999999999999,inodoro
1599966583,1599966639,56,2.808,1.064,lavamanos
1599980731,1599981008,277,2.126153846153846,3.57,lavaplatos
1599981115,1599981373,258,2.725135135135135,6.806,lavamanos
1599983486,1599983580,94,2.207586206896552,1.773,lavaplatos
1599986133,1599986161,28,0.9369230769230767,0.282,lavaplatos
1599986164,1599986181,17,1.432,0.364,lavamanos
1599988629,1599988681,52,2.2288888888888887,1.131,lavamanos
1599988654,1599989389,735,0.4499999999999999,2.951,ducha
1599989343,1599989703,360,0.72,4.319999999999999,inodoro
1599991705,1599992065,360,0.72,4.319999999999999,inodoro
1599991741,1599991775,34,1.9242857142857144,0.529,lavamanos
1599994382,1599997069,2687,2.831454545454545,50.235,lavaplatos
1599994454,1599994462,8,0.4499999999999999,0.029,lavamanos
1600002908,1600003059,151,2.063333333333333,4.224,lavamanos
1600013190,1600013473,283,1.712,1.011,lavaplatos
1600014092,1600014397,305,3.012295081967213,10.55,ducha
1600014719,1600014807,88,3.529523809523809,4.756,lavamanos
1600016177,1600016537,360,0.72,4.319999999999999,inodoro
1600016775,1600016782,7,3.27,0.436,lavaplatos
1600022861,1600022890,29,0.12,0.06,lavaplatos
1600028049,1600028250,201,0.12,0.404,ducha
1600065685,1600066045,360,0.72,4.319999999999999,inodoro
1600069777,1600070137,360,0.72,4.319999999999999,inodoro
1600080850,1600081210,360,0.72,4.319999999999999,inodoro
1600102320,1600102320,1,1.2,0.02,lavaplatos
1600102553,1600104024,1471,2.7705882352941176,4.456,ducha
1600102571,1600102594,23,0.34,0.059,lavamanos
1600107135,1600107143,8,1.665,0.159,lavaplatos
1600115709,1600116069,360,0.72,4.319999999999999,inodoro
1600147718,1600148824,1106,3.1066666666666665,0.47,lavaplatos
1600149263,1600149623,360,0.72,4.319999999999999,inodoro
1600149328,1600149392,64,3.3331034482758617,1.821,lavamanos
1600152363,1600152698,335,1.5,2.441,lavaplatos
1600156191,1600156229,38,1.7123076923076923,0.469,lavamanos
1600156260,1600156620,360,0.72,4.319999999999999,inodoro
1600157125,1600157130,5,0.6399999999999999,0.064,lavamanos
1600158499,1600158859,360,0.72,4.319999999999999,inodoro
1600161108,1600161468,360,0.72,4.319999999999999,inodoro
1600163234,1600163316,82,2.664155844155844,3.697,lavamanos
1600163339,1600163492,153,4.699999999999999,12.024,ducha
1600164197,1600167856,3659,2.6723076923076925,76.364,lavaplatos
1600169382,1600169742,360,0.72,4.319999999999999,inodoro
1600171615,1600172660,1045,3.196153846153846,7.468,lavaplatos
1600172324,1600172366,42,2.175,0.497,lavamanos
1600173671,1600173972,301,4.85469964664311,24.482,ducha
1600173832,1600173962,130,0.2,0.368,lavamanos
1600175115,1600175173,58,2.304,1.508,lavamanos
1600178215,1600179733,1518,1.3,0.144,lavaplatos
1600180800,1600180800,1,0.54,0.009,lavamanos
1600182387,1600183141,754,2.31375,15.479,lavaplatos
1600182718,1600183078,360,0.72,4.319999999999999,inodoro
1600183675,1600183695,20,2.135294117647059,0.759,lavamanos
1600192675,1600198097,5422,2.98601226993865,24.021,lavaplatos
1600194104,1600194134,30,1.94,0.426,lavamanos
1600207461,1600207489,28,0.8066666666666666,0.391,lavamanos
1600207718,1600207739,21,3.309,1.17,lavaplatos
1600212244,1600212500,256,0.12,0.514,lavaplatos
1600214746,1600215106,360,0.72,4.319999999999999,inodoro
1600238336,1600239656,1320,2.494838709677419,9.802,lavaplatos
1600239626,1600239986,360,0.72,4.319999999999999,inodoro
1600240133,1600240168,35,2.135294117647059,0.726,lavamanos
1600246094,1600246288,194,2.30625,4.548,lavamanos
1600248178,1600248210,32,1.692,0.493,lavamanos
1600250506,1600250520,14,2.476363636363636,0.622,lavaplatos
1600250625,1600250671,46,2.415,0.634,lavamanos
1600252499,1600252859,360,0.72,4.319999999999999,inodoro
1600253572,1600256832,3260,2.227674418604651,16.451,lavaplatos
1600258084,1600258098,14,2.181428571428571,0.556,lavamanos
1600259598,1600261639,2041,3.852931034482759,11.72,lavaplatos
1600260126,1600260186,60,3.142758620689655,3.202,lavamanos
1600260283,1600260643,360,0.72,4.319999999999999,inodoro
1600260525,1600260885,360,0.72,4.319999999999999,inodoro
1600260957,1600261110,153,3.086341463414634,5.432,lavamanos
1600262654,1600263503,849,2.2966153846153845,2.732,lavamanos
1600262787,1600264467,1680,4.303410852713179,34.853,ducha
1600264116,1600264476,360,0.72,4.319999999999999,inodoro
1600264450,1600265526,1076,3.453658536585366,2.542,lavamanos
1600275877,1600275906,29,0.12,0.06,lavaplatos
1600283178,1600283193,15,1.684,0.454,lavamanos
1600283577,1600284587,1010,2.463076923076923,3.424,lavaplatos
1600289857,1600290296,439,9.15,64.253,lavaplatos
1600291288,1600291328,40,0.78,0.306,lavamanos
1600299009,1600299084,75,0.12,0.152,lavaplatos
1600303014,1600303479,465,0.2,1.486,ducha
1600303014,1600303479,465,0.1599999999999999,0.008,lavamanos
1600303034,1600303046,12,4.575,0.971,lavaplatos
1600310664,1600310818,154,0.12,0.31,lavaplatos
1600326338,1600328328,1990,2.9879999999999995,10.482,lavaplatos
1600326698,1600327058,360,0.72,4.319999999999999,inodoro
1600326747,1600326755,8,1.3457142857142856,0.161,lavamanos
1600333477,1600333483,6,0.62,0.039,lavaplatos
1600333573,1600333623,50,6.939130434782609,5.742,ducha
1600334202,1600334562,360,0.72,4.319999999999999,inodoro
1600335429,1600335451,22,3.488181818181818,1.346,lavaplatos
1600337254,1600337278,24,0.7725,0.322,lavamanos
1600338030,1600338058,28,1.0542857142857145,0.205,lavamanos
1600338297,1600343581,5284,3.077957746478873,45.56,lavaplatos
1600339543,1600339592,49,3.4584615384615383,2.45,lavamanos
1600342706,1600342708,2,0.57,0.025,lavamanos
1600344642,1600344684,42,1.2799999999999998,0.26,lavamanos
1600352890,1600355425,2535,5.418510638297873,36.24,ducha
1600353087,1600356112,3025,1.8521052631578947,4.194,lavaplatos
1600353455,1600353491,36,3.5629411764705883,2.153,lavamanos
1600354658,1600356178,1520,2.1566197183098588,3.646,lavamanos
1600355514,1600355874,360,0.72,4.319999999999999,inodoro
1600357281,1600357285,4,0.72,0.069,lavamanos
1600380859,1600380985,126,1.21875,1.71,lavamanos
1600382063,1600382098,35,0.9276923076923076,0.263,lavamanos
1600382115,1600382183,68,4.527096774193549,5.002,lavaplatos
1600383453,1600383813,360,0.72,4.319999999999999,inodoro
1600383464,1600383489,25,0.9109090909090908,0.388,lavamanos
1600393828,1600393861,33,0.864,0.192,lavamanos
1600397461,1600397861,400,0.12,0.802,lavaplatos
1600408441,1600410765,2324,2.266229508196721,15.492,lavaplatos
1600409634,1600409966,332,1.7271028037383178,4.546,lavamanos
1600410913,1600411273,360,0.72,4.319999999999999,inodoro
1600412557,1600412568,11,2.064,0.391,lavamanos
1600413050,1600413469,419,6.087,2.912,lavaplatos
1600424994,1600425064,70,0.12,0.142,lavaplatos
1600429221,1600429265,44,3.222,0.607,lavamanos
1600430598,1600430630,32,1.3114285714285714,0.205,lavamanos
1600431521,1600431555,34,1.224,0.162,lavamanos
1600439029,1600439065,36,4.897714285714286,3.031,lavaplatos
1600439603,1600439937,334,5.808659793814432,32.348,ducha
1600439712,1600439922,210,0.2,0.114,lavamanos
1600441090,1600441141,51,2.997777777777777,1.505,lavamanos
1600450375,1600450451,76,0.12,0.154,lavaplatos
1600467527,1600467535,8,2.43,0.378,lavaplatos
1600467560,1600467593,33,0.7949999999999999,0.214,lavamanos
1600468401,1600468761,360,0.72,4.319999999999999,inodoro
1600477960,1600478118,158,0.12,0.318,lavaplatos
1600483768,1600484128,360,0.72,4.319999999999999,inodoro
1600483844,1600483939,95,3.3370212765957445,3.154,lavamanos
1600500650,1600501668,1018,2.692682926829268,30.936,lavaplatos
1600501181,1600501194,13,0.834,0.16,lavamanos
1600502477,1600503088,611,1.8184615384615384,0.936,lavamanos
1600503634,1600503994,360,0.72,4.319999999999999,inodoro
1600503912,1600504408,496,6.64,86.516,lavaplatos
1600513753,1600514182,429,2.16,9.759,lavaplatos
1600516087,1600517091,1004,2.895882352941177,4.287,lavaplatos
1600519371,1600519382,11,2.787272727272727,0.567,lavaplatos
1600524591,1600524951,360,0.72,4.319999999999999,inodoro
1600525152,1600525656,504,3.063380281690141,8.306,lavaplatos
1600525725,1600525753,28,1.8257142857142856,0.306,lavamanos
1600527704,1600527742,38,1.4788235294117646,0.574,lavamanos
1600527926,1600528049,123,1.3658823529411763,1.723,lavaplatos
1600532189,1600534521,2332,4.01328,29.866,lavaplatos
1600532226,1600532258,32,1.7861538461538462,0.458,lavamanos
1600535409,1600535769,360,0.72,4.319999999999999,inodoro
1600535420,1600535456,36,1.5985714285714283,0.492,lavamanos
1600539964,1600540004,40,2.15625,0.67,lavamanos
1600540230,1600542864,2634,2.466645569620253,26.413,lavaplatos
1600545730,1600546354,624,2.816504854368932,7.941,lavamanos
1600545790,1600546327,537,5.872594142259414,52.489,ducha
1600550147,1600550875,728,2.6369491525423725,3.06,lavamanos
1600550728,1600551047,319,1.9125,1.448,lavaplatos
1600556331,1600556345,14,0.7457142857142857,0.189,lavamanos
1600556716,1600557261,545,4.972363636363636,5.843,lavaplatos
1600556809,1600557169,360,0.72,4.319999999999999,inodoro
1600584666,1600584666,1,0.54,0.009,lavamanos
1600586239,1600586631,392,2.325,4.131,lavaplatos
1600586551,1600586593,42,0.7666666666666667,0.291,lavamanos
1600586835,1600587195,360,0.72,4.319999999999999,inodoro
1600588893,1600589920,1027,1.21,2.274,lavaplatos
1600592080,1600592440,360,0.72,4.319999999999999,inodoro
1600592147,1600592147,1,0.8999999999999999,0.015,lavamanos
1600593272,1600593632,360,0.72,4.319999999999999,inodoro
1600595576,1600595862,286,1.310769230769231,1.493,lavaplatos
1600597680,1600602732,5052,2.234306049822064,39.954,lavaplatos
1600600580,1600600603,23,1.3114285714285714,0.212,lavamanos
1600601362,1600601378,16,0.7537499999999999,0.214,lavamanos
1600606977,1600607046,69,2.9716666666666667,1.964,lavamanos
1600609940,1600610300,360,0.72,4.319999999999999,inodoro
1600610685,1600611251,566,1.1292857142857142,5.364,lavaplatos
1600610848,1600610887,39,1.49625,0.476,lavamanos
1600611553,1600612762,1209,1.7123076923076923,0.435,lavamanos
1600613643,1600613643,1,0.54,0.009,lavamanos
1600619387,1600620469,1082,5.382960725075529,40.928,ducha
1600619740,1600620324,584,2.350769230769231,1.697,lavamanos
1600626673,1600627218,545,1.914782608695652,0.798,lavaplatos
1600630807,1600631167,360,0.72,4.319999999999999,inodoro
1600639805,1600639835,30,0.8571428571428572,0.166,lavamanos
1600644503,1600644863,360,0.72,4.319999999999999,inodoro
1600645469,1600649555,4086,0.12,1.304,ducha
1600667200,1600667221,21,0.1542857142857143,0.05,lavaplatos
1600672704,1600676035,3331,1.83,8.14,lavaplatos
1600673313,1600673341,28,0.708,0.107,lavamanos
1600674798,1600675158,360,0.72,4.319999999999999,inodoro
1600677429,1600677789,360,0.72,4.319999999999999,inodoro
1600679915,1600680080,165,1.6755555555555557,3.619,lavamanos
1600680008,1600684071,4063,4.722641509433962,13.445,ducha
1600681347,1600681670,323,1.446,0.307,lavamanos
1600684095,1600684128,33,1.9628571428571429,0.382,lavamanos
1600690263,1600695588,5325,2.225892857142857,44.845,lavaplatos
1600691883,1600691921,38,2.6914285714285717,0.725,lavamanos
1600692364,1600692724,360,0.72,4.319999999999999,inodoro
1600701074,1600701111,37,1.005,0.194,lavamanos
1600702210,1600702249,39,0.9323076923076924,0.272,lavamanos
1600702577,1600708100,5523,3.10719512195122,14.642,lavaplatos
1600704391,1600704751,360,0.72,4.319999999999999,inodoro
1600704401,1600704449,48,2.343157894736842,0.879,lavamanos
1600708919,1600710917,1998,6.009980657640232,57.963,ducha
1600708976,1600709487,511,0.42,0.821,lavamanos
1600710193,1600710228,35,3.110909090909091,1.823,lavamanos
1600710843,1600710917,74,0.8775,0.253,lavamanos
1600711115,1600711239,124,1.5719999999999998,0.718,lavaplatos
1600727860,1600728291,431,2.502127659574468,8.455,lavamanos
1600728001,1600728361,360,0.72,4.319999999999999,inodoro
1600757992,1600758352,360,0.72,4.319999999999999,inodoro
1600758094,1600759167,1073,1.893,4.759,lavaplatos
1600761801,1600762161,360,0.72,4.319999999999999,inodoro
1600762920,1600763280,360,0.72,4.319999999999999,inodoro
1600764860,1600765220,360,0.72,4.319999999999999,inodoro
1600769000,1600774093,5093,2.297938144329897,57.328,lavaplatos
1600770033,1600770072,39,1.716,0.513,lavamanos
1600772683,1600772723,40,1.509,0.599,lavamanos
1600772772,1600773132,360,0.72,4.319999999999999,inodoro
1600774202,1600774562,360,0.72,4.319999999999999,inodoro
1600780583,1600780943,360,0.72,4.319999999999999,inodoro
1600781461,1600781470,9,1.2933333333333334,0.196,lavamanos
1600783915,1600784562,647,5.323272120200334,57.249,ducha
1600783939,1600786872,2933,1.0926315789473684,1.052,lavaplatos
1600784079,1600785322,1243,2.204810126582278,3.391,lavamanos
1600785870,1600786230,360,0.72,4.319999999999999,inodoro
1600793149,1600793161,12,0.7963636363636364,0.163,lavamanos
1600795541,1600795901,360,0.72,4.319999999999999,inodoro
